	RCC4-EV	RCC4-VHL
FBN3	0	0
FBP1	0	0
FBP2	0	0
FBP2P1	0	0
FBRS	456.950750262804	757.012819263202
FBRSL1	806.555243049625	852.285369007207
FBXL12	445.086225687136	331.256413405858
FBXL13	38.2044772645804	21.250099592736
FBXL14	63.3122898799055	49.9880225923479
FBXL15	66.5157494785913	68.9378503323926
FBXL16	112.246887660828	201.135082421556
FBXL17	60.1136919022224	133.965878866618
FBXL18	100.173003477914	128.915030903208
FBXL19	407.375522542969	453.065887823112
FBXL19-AS1	6.42971651976312	8.70658747073452
FBXL2	232.839106099569	159.040839347487
FBXL20	105.290605290143	82.7125714429391
FBXL21P	162.014449629896	254.758414262019
FBXL22	0	1.81213731058629
FBXL3	407.712659495855	367.75937860942
FBXL4	194.146704154985	118.988078490095
FBXL5	460.492140943702	319.896674717204
FBXL6	154.913325817542	217.743644383946
FBXL7	50.2954642815403	89.3885207431634
FBXL8	121.371995330975	111.842938376921
FBXO10	73.1982509214908	54.1546519864569
FBXO11	448.591067049978	473.962097972505
FBXO15	8.56024929044981	2.97128770764659
FBXO16	32.8138111778608	75.0153950533972
FBXO17	1425.30252223355	675.639554225074
FBXO2	0	0
FBXO21	423.259135643326	396.689083044132
FBXO22	346.469541369358	539.562821739239
FBXO24	0	1.90100512653269
FBXO25	269.617656365729	145.185959962467
FBXO27	19.3358094995112	19.4379432240721
FBXO28	267.566885169901	359.796666024386
FBXO3	339.759012971913	287.600608625764
FBXO3-DT	5.64999773455294	0
FBXO30	81.1162820143746	74.1313098906398
FBXO31	306.222660320397	260.830070037038
FBXO32	715.3610724936	181.37753523578
FBXO33	103.634322679826	58.2857761819581
FBXO34	177.504968713315	148.240893572792
FBXO36	46.241918291656	36.6451956368469
FBXO36-IT1	0	0
FBXO36P1	0	0
FBXO38	616.168954317768	672.30336150522
FBXO39	0	0
FBXO4	278.52736129814	291.15564525094
FBXO40	0	0
FBXO41	12.0455085862248	12.4810206854824
FBXO42	111.57104486541	64.2454085767221
FBXO43	12.9841888199202	9.88197534992785
FBXO44	274.913220623271	82.2459344123906
FBXO45	111.41462075697	123.691135595001
FBXO46	177.884233258555	137.054488100099
FBXO47	0	0
FBXO48	18.9996216280165	9.58295411205544
FBXO5	251.260485363375	304.921428123082
FBXO6	103.24591596282	8.6198922756369
FBXO7	1452.9936762881	1134.41844386046
FBXO8	143.157887494814	89.7563988154802
FBXO9	825.970736647963	839.774122210618
FBXW10	0.797867545686673	2.7431244023688
FBXW11	373.21695987913	449.892603550761
FBXW11P1	1.86785028447295	2.82690371159041
FBXW12	0	0
FBXW2	463.402721772735	423.631792306085
FBXW4	891.728712427385	545.308851200028
FBXW4P1	0.587984975224196	0.593316072494844
FBXW5	515.084735859473	644.209468122652
FBXW7	83.0013319779331	84.5366772262713
FBXW7-AS1	0	0
FBXW8	395.36447142194	300.850374988242
FBXW9	150.925402026691	139.213825468784
FCAMR	3.51152367059479	13.0799017166426
FCAR	2.32412600543867	3.09529861872599
FCER1A	0	0
FCER1G	17.4992789009406	8.8229370346103
FCER2	0	0
FCF1	884.403547299736	665.436831428786
FCF1P1	0	0
FCF1P10	0	0
FCF1P2	0	0
FCF1P3	0	0
FCF1P4	0	0
FCF1P5	0	0
FCF1P6	0	0
FCF1P7	0	0
FCF1P8	0	0
FCF1P9	0	0
FCGBP	0.0962639696565621	0
FCGR1A	0	0
FCGR1B	0	0
FCGR1CP	0	0
FCGR2A	27.654081773277	47.5893538848998
FCGR2B	0	0
FCGR2C	3.20043803344105	5.3677075619354
FCGR3A	0	0
FCGR3B	0	0
FCGRT	152.054944465013	104.249171116551
FCHO1	174.808318577412	124.175763450823
FCHO2	215.834085544241	531.274501898051
FCHSD1	459.818719274282	287.464019383455
FCHSD2	255.735520335894	207.488873977676
FCMR	13.4830763584401	18.3317933408756
FCN1	0.139263167370358	0.16529070720634
FCN2	0	0
FCN3	0	0
FCRL1	0	0
FCRL2	0	1.23008456196541
FCRL3	0	0
FCRL4	0	0
FCRL5	0.292588234533607	0.294028021535733
FCRL6	0	0
FCRLA	0	0
FCRLB	7.61143906558133	15.6157885829613
FCSK	79.6742787393321	117.376146284917
FDCSP	0	0
FDFT1	1053.75387311869	1029.56103419663
FDPS	2365.40926399758	2816.21592260252
FDPSP1	0	0
FDPSP2	0	0
FDPSP3	1.44694237207723	0
FDPSP4	0	0
FDPSP5	0	0
FDPSP6	0	0
FDPSP7	0	0
FDPSP8	0	0
FDX1	97.7099435782404	120.053539377571
FDX1P1	0	0
FDX1P2	0	0
FDX2	1190.98120279838	894.786959432345
FDXACB1	19.7076750837036	13.022918064556
FDXR	254.397935382867	199.772086826262
FECH	713.765802258418	653.833435217747
FECHP1	0	0
FEM1A	85.6632534825288	91.4600384901705
FEM1AP1	0	0
FEM1AP2	0.666022708372343	0
FEM1AP3	0	0
FEM1AP4	0	0
FEM1B	211.601550551621	219.536380571515
FEM1C	105.530722882061	101.617174364789
FEN1	1599.29697446469	1726.6436129342
FEN1P1	0	0
FENDRR	0	0
FER	97.8816692029839	87.724350347226
FER1L4	103.981144136702	13.1921156776746
FER1L5	3.51340246436877	3.78632545518335
FER1L6	0	0.417009796423605
FER1L6-AS1	0	0
FER1L6-AS2	0	0
FERD3L	0	0
FERMT1	150.39221197504	15.0187561853304
FERMT2	1008.46663386132	921.786156836367
FERMT3	27.9032253229133	2.12434673817239
FERP1	0	0
FES	0	0
FETUB	0	0
FEV	0	0
FEZ1	1.24219258872923	0.699298042144845
FEZ2	1033.01371369565	678.069535354053
FEZF1	0	0
FEZF1-AS1	0	0
FEZF2	0	0
FFAR1	0	0
FFAR2	0	0
FFAR3	0	0
FFAR4	0	0
FGA	0	0
FGB	3.67889126854294	0
FGD1	268.538105337002	109.338535454832
FGD2	0.974396684408988	0
FGD3	0	0
FGD4	67.5449023485574	80.5792674082849
FGD5	1.15507079083885	0.676199652068276
FGD5-AS1	892.28371198202	777.115108015062
FGD5P1	0.745803652238616	0
FGD6	74.8533907603363	219.359959946978
FGF1	382.985874005497	144.823970836135
FGF10	0	0
FGF10-AS1	0	0
FGF11	378.688724002258	65.3676053612754
FGF12	45.9054786230575	215.382062695549
FGF12-AS1	0	0
FGF12-AS2	0	0
FGF12-AS3	0	0
FGF13	2.67731986593916	1.47583847288733
FGF13-AS1	0	0
FGF14	0	2.14763570902517
FGF14-AS1	0	0
FGF14-AS2	9.44225580679807	1.36084203252262
FGF14-IT1	0	0
FGF16	0	0
FGF17	0	0
FGF18	0	7.38847364823802
FGF19	0	0
FGF2	437.90241557972	548.771665787596
FGF20	0	0
FGF21	0	0
FGF22	0.797712593622839	0.804898850242427
FGF23	0	0
FGF3	0	0
FGF4	0	0
FGF5	48.9085464651906	0.427224926028425
FGF6	0	0
FGF7	0.943658068746017	3.38528632780609
FGF7P1	0	0
FGF7P2	0	0
FGF7P3	42.98833170032	8.39889480754458
FGF7P4	0	0
FGF7P5	0	0
FGF7P6	48.8100937976324	8.05333374412184
FGF7P7	0	0
FGF7P8	0	0
FGF8	2.74526634593015	0
FGF9	0	2.00700615426031
FGFBP1	0	0
FGFBP2	0	0
FGFBP3	7.65571661782175	7.72528705403275
FGFR1	3677.52311929533	5010.21051978906
FGFR1OP	159.701770708173	162.814243426043
FGFR1OP2	450.241403374845	419.161091283534
FGFR1OP2P1	0	0
FGFR2	119.786274016727	297.849261389118
FGFR3	51.45167784385	242.801566943422
FGFR3P1	0	0
FGFR3P5	1.70484071332011	0
FGFR3P6	0	0
FGFR4	183.294345829286	740.548507890324
FGFRL1	404.604185512299	364.06971572393
FGG	0	0
FGGY	225.476520048504	151.635918578262
FGL1	0	0
FGL2	0.297469224544362	0
FGR	0	0
FH	760.086513674533	1136.11623270532
FHAD1	0	1.80447596338267
FHDC1	119.172373308826	53.2869948866087
FHIT	43.9039240765042	32.013053638769
FHL1	507.329869289806	845.848198361496
FHL2	1962.73897708696	1188.10430525359
FHL3	341.186954347163	508.235630197892
FHL5	0	0
FHOD1	281.311462505068	668.295123794218
FHOD3	424.239071864017	560.797045953317
FHP1	0	0
FIBCD1	702.109901267694	328.607512139248
FIBIN	0	0
FIBP	1193.38572955593	1158.62894899852
FICD	31.4635976316316	50.9189525098975
FIG4	279.173608249365	134.823034965697
FIGLA	0	0
FIGN	124.019758090738	201.555675136572
FIGNL1	266.259554607338	199.546019909522
FIGNL2	1.0748056217731	78.3269456788879
FIGNL2-DT	0	19.2205286745725
FILIP1	1.35290583833827	1.64774233302813
FILIP1L	493.72992033722	1232.47038552854
FILNC1	8.22539788050562	6.7034882223865
FIP1L1	861.709539196793	709.318550660999
FIRRE	64.5056144615032	8.78089491537853
FIS1	1994.41145010064	1845.07172698764
FITM1	0	1.95575898353763
FITM2	154.903680051568	119.521780895792
FIZ1	242.178066986814	250.682196388143
FJX1	701.157914525517	498.189336102717
FKBP10	3560.07826780816	3717.03034212788
FKBP11	118.068378592029	110.971107558074
FKBP14	394.995375605888	547.934139508466
FKBP15	218.109266066516	172.880110166936
FKBP1A	9653.32846721782	8018.96156728669
FKBP1AP1	0	0
FKBP1AP2	0	0
FKBP1AP3	0	0
FKBP1AP4	0	0
FKBP1B	3.54400549697588	1.63053288893643
FKBP1BP1	0	0
FKBP1C	0	0.908498560189811
FKBP2	1396.29444995749	1450.26051256381
FKBP3	1360.86808887637	804.240469892934
FKBP4	991.60802363731	1146.47191563259
FKBP4P1	0	0
FKBP4P2	0	0
FKBP4P6	0	0
FKBP4P7	0	0
FKBP4P8	0	0
FKBP5	429.827146880061	544.058107681921
FKBP6	0	0
FKBP7	753.175419199463	484.133775160348
FKBP8	2470.92600245588	2117.28781680237
FKBP9	2063.0589138594	1502.2516344045
FKBP9P1	13.9193438941633	10.6686927941199
FKBPL	103.944827246741	76.5579939721907
FKRP	180.659870208997	191.058733737972
FKTN	146.89905012401	153.042195067833
FLACC1	5.24146661825592	0.644487010907045
FLAD1	520.443249392947	915.277537457654
FLCN	274.604924123267	211.812999325244
FLG	27.3319364325672	2.24176355439495
FLG-AS1	80.2784368362189	66.4337713976232
FLG2	0.135679900894209	0
FLI1	3.1345059302799	0
FLII	3047.26377337393	1984.45240592599
FLNA	20590.3164386574	15941.1587375713
FLNB	1469.67899199772	1096.61478391734
FLNB-AS1	0.343489987502912	0.346628315769505
FLNC	0.273858403817733	0.967311787728007
FLNC-AS1	0	0
FLOT1	2079.71110856538	2082.96633445369
FLOT2	1349.68297099359	1020.25480337164
FLRT1	0	0.324597178039708
FLRT2	0.138333454987357	3.53839892341265
FLRT3	253.664217991608	484.238118135323
FLT1	0.437352200170055	0
FLT1P1	0	0
FLT3	45.3658967987733	40.222187167442
FLT3LG	71.0122646809597	57.087652016163
FLT4	0.589728185942323	0.595126589868832
FLVCR1	128.87365085933	176.907958639809
FLVCR1-DT	18.881838690495	64.266829855968
FLVCR2	19.070763994324	13.1549714843914
FLYWCH1	287.694015490402	342.748662908212
FLYWCH1P1	0	0
FLYWCH2	319.663202337314	338.231574524731
FMC1	97.0150416789711	24.3475898903884
FMC1-LUC7L2	525.590427680361	200.091500207189
FMN1	3.9988866493671	2.41050377365068
FMN2	2.33836222630338	0.587732055751911
FMNL1	470.401344794863	349.168547877521
FMNL2	1249.08878843717	1239.19035898807
FMNL3	225.786753449307	113.216854250692
FMO1	0.613842600876412	9.29372872608018
FMO10P	0	0
FMO11P	0	0
FMO2	0	0
FMO3	0	0
FMO4	40.9259584687121	41.4206543786342
FMO5	3.34270339704819	6.79843556509398
FMO6P	0	0
FMO7P	0	0
FMO8P	0	0
FMO9P	0	0
FMOD	0	0
FMR1	447.382266631005	394.982584657798
FMR1-AS1	0	0.669110047193289
FMR1-IT1	14.3199918242128	0
FMR1NB	0	0
FN1	10810.6303159788	8376.5638862538
FN3K	262.07319532974	125.241510209463
FN3KRP	736.49969114879	516.616400773619
FNBP1	178.712916895937	136.17530086329
FNBP1L	620.682766044262	830.104091741913
FNBP1P1	7.33833605307479	8.75101184966891
FNBP4	964.264194633843	897.343657719426
FNDC1	0.621628942084045	0.418229513391345
FNDC1-IT1	0	0
FNDC10	154.417634165339	214.875327469686
FNDC11	0	0
FNDC3A	270.770499720651	330.660829422127
FNDC3B	903.448899155591	1418.6705673063
FNDC3CP	0	0
FNDC4	0	0
FNDC5	0	0
FNDC7	0	0
FNDC8	0	0
FNDC9	0	0
FNIP1	178.130936313186	178.962571871966
FNIP2	132.543787336267	233.392975183521
FNTA	807.329499774586	710.325045856316
FNTAP2	0	0
FNTB	283.934258613546	202.07077685851
FOCAD	74.0586997319582	72.8690171774951
FOCAD-AS1	0	0
FOLH1	0	0
FOLH1B	0	0
FOLR1	907.662994852615	603.915851280287
FOLR2	0	0
FOLR3	79.4663718076835	6.11205889957612
FOPNL	483.702604275402	720.624393106142
FOS	2.96601492986895	0.926622792007317
FOSB	8.64919177509024	8.84714079318889
FOSL1	2452.84042368341	2400.14029596966
FOSL1P1	0	0
FOSL2	1839.25905261761	1139.58720415011
FOXA1	0	0
FOXA2	10.9042478980751	50.687206286027
FOXA3	0	0
FOXB1	0	0
FOXB2	0	0
FOXC1	309.218464784538	82.9975659356825
FOXC2	0	0
FOXC2-AS1	0	0
FOXCUT	0	0
FOXD1	204.92817191148	185.699754775587
FOXD1-AS1	0	0
FOXD2	4.85592651443019	6.26160763466758
FOXD2-AS1	40.0398069846563	51.4227146756516
FOXD3	0	0
FOXD3-AS1	0	0
FOXD4	19.5614584424688	26.2974027537083
FOXD4L1	4.49300941192416	6.01360487058639
FOXD4L3	0	0
FOXD4L4	3.47423833023485	1.59542790995867
FOXD4L5	3.94802363441376	5.76461108646892
FOXD4L6	0	1.65023894119647
FOXE1	154.065892980437	168.766767157855
FOXE3	0.76168623878155	0
FOXF1	0	0
FOXF2	0	0
FOXG1	0	0
FOXG1-AS1	0	0
FOXH1	1.32028842890132	7.68200615975561
FOXI1	0	0
FOXI2	0	0
FOXI3	0.549673077441363	1.44054291313336
FOXJ1	0	9.64752287903515
FOXJ2	185.196421150858	185.717535962007
FOXJ3	565.08416422306	773.829724130145
FOXK1	113.444260365093	87.9847408617608
FOXK2	485.390109726581	406.549541824426
FOXL1	61.853474305937	14.7841321917391
FOXL2	0	0
FOXL2NB	1.54878461603179	0
FOXM1	1199.65671705531	1597.41820217886
FOXN1	0	0
FOXN2	113.643761147279	160.202124249241
FOXN3	1096.1277811479	320.319077949594
FOXN3-AS1	41.6768368010413	9.49421970265238
FOXN3-AS2	0	0
FOXN3P1	0	0
FOXN4	0	0
FOXO1	19.2035772820373	19.2390912421753
FOXO1B	0	0
FOXO3	457.812051309622	285.916084202927
FOXO3B	85.7787315081007	32.1400376099573
FOXO4	56.5886486640582	34.1063547684969
FOXO6	9.82705988832059	7.71265154857007
FOXP1	543.47100487238	361.481171389145
FOXP1-AS1	0	2.32706750982624
FOXP1-IT1	0	0
FOXP2	0.720991953017277	1.79418460146737
FOXP3	0.526527112906234	0
FOXP4	478.23796794721	445.459504115356
FOXP4-AS1	37.3282233436019	62.2840846345191
FOXQ1	0	24.6329464866066
FOXR1	0	0
FOXR2	0	0
FOXRED1	277.840633120238	338.131081281436
FOXRED2	362.301264897339	244.800835518168
FOXS1	4.30520751055795	58.6391510572055
FPGS	1366.71481762497	1438.99566404363
FPGT	171.199988604938	129.84041492017
FPGT-TNNI3K	1.76370312856886	0.505763263904284
FPR1	22.0565353123317	17.6135896857308
FPR2	3.01788513323721	2.40417649188053
FPR3	0	0
FRA10AC1	136.245882676369	85.0926585247068
FRAS1	0.0773598178688751	0.780714149741465
FRAT1	0.982764095855997	9.68249445146956
FRAT2	53.6620884034428	114.247476972277
FREM1	0	0
FREM2	1.90352799717061	55.9620819518708
FREM2-AS1	0	0
FREM3	0	0
FRG1	766.956778280783	717.618800858778
FRG1-DT	4.08013963783979	8.21759531513665
FRG1BP	319.60209311714	168.629167837432
FRG1CP	354.389838636176	384.272554893319
FRG1DP	14.2313011366761	8.2026156661266
FRG1EP	4.35872407960445	0
FRG1FP	0	0
FRG1GP	21.967863993803	16.3117514615225
FRG1HP	272.355078263428	192.423673257183
FRG1JP	23.0077860322056	5.02801638641991
FRG1KP	0	0
FRG2	0	0
FRG2B	0	0
FRG2C	0	0
FRG2DP	0	0
FRG2EP	0	0
FRG2FP	0	0
FRG2GP	0	0
FRG2HP	0	0
FRG2IP	0	0
FRG2JP	0	0
FRG2KP	0	0
FRG2LP	0	0
FRG2MP	0	0
FRGCA	0	0
FRK	38.8541331612103	47.3870142747984
FRMD1	0.203471428821365	0.223074798553005
FRMD3	10.7435432388718	11.9597060302394
FRMD4A	362.448120715837	393.121029751941
FRMD4B	98.519936122922	96.020560232549
FRMD5	142.195654547415	161.549187291644
FRMD6	3561.85370855557	586.760665535572
FRMD6-AS1	0.608303064594364	3.40691724590585
FRMD6-AS2	0	0
FRMD7	0	0
FRMD8	243.373483421273	214.750115899716
FRMD8P1	0	0
FRMPD1	12.9765961687923	11.3311896883787
FRMPD2	3.95770813840335	2.02854178197196
FRMPD2B	2.53997423035874	4.92622719384652
FRMPD3	40.3540304011026	28.6761938861977
FRMPD3-AS1	0	0
FRMPD4	0.213465836938626	0
FRMPD4-AS1	0	0
FRRS1	30.7820990858839	60.8044345461076
FRRS1L	2.50470326682864	1.47494274323914
FRS2	138.251446607574	220.137319875058
FRS3	80.5165594203151	48.759367386204
FRY	0.474366374418282	15.3301651736564
FRY-AS1	0	2.60316188032067
FRYL	210.80017721549	226.735150115114
FRZB	0	0
FSBP	31.9495079348055	93.1523386086764
FSCB	0	0
FSCN1	3356.61305643836	3370.00782908086
FSCN1P1	0	0
FSCN2	0.881715981228576	1.77926212669018
FSCN3	2.43040375222047	0
FSD1	2.68938675791019	1.79586171229801
FSD1L	36.8744849626815	28.4887767508735
FSD2	0.535533701616556	0.377273704583963
FSHB	0	0
FSHR	0	0
FSIP1	13.8334617127836	7.24037332704576
FSIP2	10.7988804946683	9.07050146290621
FSIP2-AS1	0	0.897444875169671
FSIP2-AS2	0	0
FST	0	0
FSTL1	3267.78467462394	2297.73945345309
FSTL3	3588.31212209728	3767.33968390892
FSTL4	0	1.9041115931849
FSTL5	0	0
FTCD	1.40283914090862	4.46275380418308
FTCD-AS1	0	0
FTCDNL1	33.4737326487197	27.7747849308829
FTH1	76201.3090984889	120944.553142564
FTH1P1	0	0
FTH1P10	2.04255873644522	6.54791713476683
FTH1P11	7.04751039826728	8.80473657048232
FTH1P12	0	0
FTH1P14	0	0
FTH1P15	10.2332086166362	0
FTH1P16	6.41776584183996	9.70625987426286
FTH1P19	0	0
FTH1P2	9.68884264738111	8.51299551826109
FTH1P20	5.71658838398539	6.53983650985556
FTH1P21	0	0
FTH1P22	0	0
FTH1P23	6.47054638858325	13.0434054979985
FTH1P24	0	0
FTH1P25	0	0
FTH1P26	0	0
FTH1P27	0	3.24395162416926
FTH1P3	2.95964252624379	0
FTH1P4	0	0
FTH1P5	0	0
FTH1P6	0	0
FTH1P7	0	0
FTH1P8	0	0
FTH1P9	0	0
FTHL17	0	0
FTHL18	0	0
FTL	68969.1916586146	56402.2481511593
FTLP1	0	0
FTLP10	0	0
FTLP12	0	0
FTLP13	0	0
FTLP14	0	7.87778979115544
FTLP15	0	0
FTLP16	0	0
FTLP17	0	0
FTLP18	0	0
FTLP19	0	0
FTLP2	0	0
FTLP3	3.43232379696789	6.92580069783466
FTLP4	0	0
FTLP5	0	0
FTLP6	0	0
FTLP8	0	0
FTMT	0	0
FTO	1055.69838593675	1250.81489060719
FTOP1	0	0
FTSJ1	2110.91680785577	686.533932774381
FTSJ3	709.444595947269	687.434045780418
FTX	71.1797484929557	110.135067808999
FUBP1	952.603703188229	1880.9231346335
FUBP3	661.528498081924	811.508877652161
FUCA1	421.360004410967	262.953006477467
FUCA1P1	0	0
FUCA2	2254.0526340505	1588.79783345128
FUNDC1	426.278822094305	205.977892409655
FUNDC2	2420.33366938904	1568.21661520881
FUNDC2P1	0	0
FUNDC2P2	0	0
FUNDC2P3	0	0
FUNDC2P4	0	0
FUOM	507.45309491857	254.302201999929
FURIN	568.165308536357	597.33757462787
FUS	3989.15161163569	7127.93076437265
FUT1	1.59499906907014	5.13500843418382
FUT10	117.251955536698	78.5674014442312
FUT11	672.119665335024	208.88943304396
FUT2	0	1.69748391561876
FUT3	4.64650880015922	2.87889414734031
FUT4	43.0757440333301	43.9086101797364
FUT5	0	0
FUT6	1.19212370310304	0
FUT7	0	0
FUT8	633.239713286177	536.865608245859
FUT8-AS1	10.8160995427618	8.18491071201676
FUT9	0	83.4455069920849
FUZ	28.2417374753656	42.0443109107016
FXN	341.136381867329	233.315294459138
FXNP1	0	0
FXNP2	0	0
FXR1	1751.78483562704	1711.21123929026
FXR2	630.029242106603	676.464502172974
FXYD1	0	0
FXYD2	7586.42432104935	3984.57680270585
FXYD3	0	0
FXYD4	0	0
FXYD5	5770.67279423881	3765.14905317678
FXYD6	0	2.47257593246205
FXYD6-FXYD2	3.33685395663847	6.29078555150522
FXYD6P1	0	0
FXYD6P2	0	0
FXYD6P3	0	0
FXYD7	0	0
FYB1	0	0
FYB2	0	0
FYCO1	128.749805422311	85.3213554561579
FYN	93.1260354118699	192.179577399014
FYTTD1	676.642871030387	648.399729533011
FYTTD1P1	0	0
FZD1	59.9908149156025	333.160829928285
FZD10	0	0
FZD10-AS1	0	0
FZD2	163.793376798736	189.662710494161
FZD3	44.8390016747154	8.36571469440653
FZD4	9.42685744545462	58.7825249751477
FZD4-DT	2.15834666614481	8.15022501074666
FZD5	41.3896331507259	62.1189463919338
FZD6	935.200959423057	807.879609814651
FZD7	72.1622995297239	68.8315253173454
FZD8	38.7322827320133	60.6951174128739
FZD9	0	0
FZR1	746.844736417498	629.792699435134
G0S2	0	0
G2E3	187.888267772782	155.048724770153
G2E3-AS1	0	0
G3BP1	2034.07363890573	2133.42916999188
G3BP2	2029.51758337284	1690.59055176904
G6PC	0	0
G6PC2	0	0
G6PC3	2550.25218138381	1687.04548251846
G6PD	1145.47956799168	1721.12835773532
GAA	406.779363846378	512.239179621799
GAB1	78.0895839825069	115.059293904695
GAB2	130.918223972605	100.308151245318
GAB3	19.3458232766365	4.82535278899892
GAB4	0	0
GABARAP	9134.45805874881	6997.13574940253
GABARAPL1	1199.2971895292	767.13519320424
GABARAPL2	644.221127312041	793.141407589979
GABARAPL3	0	6.61646903996932
GABBR1	437.591930381813	160.320322446646
GABBR2	51.0948038718334	0
GABPA	214.743319859893	214.751221268218
GABPAP	0	0
GABPB1	219.83151951801	221.272838255868
GABPB1-AS1	52.0061350662622	37.8543353715069
GABPB1-IT1	13.2994969008134	23.0082453694221
GABPB2	29.5609412398201	28.9267313746025
GABRA1	0	0
GABRA2	0	0
GABRA3	0	0
GABRA4	0	0
GABRA5	0	0
GABRA6	0	0
GABRB1	0	0
GABRB2	0	0
GABRB3	242.74236366528	58.1797370380753
GABRD	0	0
GABRE	63.2862966711974	344.812443075705
GABRG1	0	0
GABRG2	36.3291505430275	44.5109026067907
GABRG3	0.113637969813893	0.388079634595031
GABRG3-AS1	0	0
GABRP	2.35651098677987	3.48021461243595
GABRQ	0	0
GABRR1	0	0
GABRR2	0.292065271318169	0.839851364599216
GABRR3	0	0
GACAT1	0	0
GACAT2	41.4644943665654	106.46438676882
GACAT3	0	0
GAD1	1.91019093591545	4.82380908471163
GAD2	0	0
GADD45A	623.811461272148	703.780749756297
GADD45B	1272.96062591533	1205.67263200498
GADD45G	0	0
GADD45GIP1	1119.32379519964	934.24554660375
GADL1	0	0.631984911987714
GAGE1	0	0
GAGE10	0	0
GAGE12B	0	0
GAGE12C	0	0
GAGE12E	0	0
GAGE12F	0	0
GAGE12H	0	0
GAGE12J	0	0
GAGE13	0	0
GAGE2A	0	0
GAGE2E	0	0
GAK	409.36291834469	318.062773081974
GAL	0	0
GAL3ST1	2529.59263577197	2430.01760613984
GAL3ST2	0	0
GAL3ST3	0	0
GAL3ST4	0	1.71903860140803
GALC	5.14334322383336	75.8733515917363
GALE	898.728826863127	497.948899395451
GALK1	246.86437909837	131.421434923448
GALK2	181.923020064359	176.702055169193
GALM	0	74.2109535970177
GALNS	262.54074381335	444.925706419271
GALNT1	1134.23101660777	2718.59570356678
GALNT10	1423.59330412443	1912.44593828354
GALNT11	596.468561981065	616.692843911222
GALNT12	0	42.576412437878
GALNT13	36.5494149017668	0
GALNT14	2498.18805550765	1677.56645210367
GALNT15	0	0.942307589889344
GALNT16	0.671310447550661	20.0493072960739
GALNT17	0	0
GALNT18	206.970827492965	165.176454031003
GALNT2	772.182439788528	980.770049459657
GALNT3	0	0
GALNT4	54.2057570884106	56.9065240464537
GALNT5	0.119390565183712	0
GALNT6	0.481513538362602	0.486933883214804
GALNT7	1300.84244848442	969.615242279661
GALNT8	3.01040869615725	0
GALNT9	6.7710952853963	21.658037744212
GALNTL5	0	2.08009388193658
GALNTL6	0.31563735402884	0
GALP	0	0
GALR1	0	0
GALR2	0	2.04327367597294
GALR3	0	0
GALT	230.476029019084	126.08643102271
GAMT	188.791735149971	212.875982662629
GAMTP2	0	0
GAN	24.7295746275075	27.1740552661935
GANAB	3019.10729827169	3127.2264827578
GANC	236.37654550284	158.635893314198
GAP43	0	0
GAPDH	135805.896736601	88068.2737881549
GAPDHP1	1.46086868881426	0
GAPDHP14	0	0
GAPDHP15	0	0
GAPDHP16	0	0
GAPDHP17	0	0
GAPDHP19	0	0
GAPDHP2	0	0
GAPDHP20	0	0
GAPDHP21	0	0
GAPDHP22	0	5.07587121932607
GAPDHP23	0	0
GAPDHP24	0	0
GAPDHP25	0	0
GAPDHP26	0	0
GAPDHP27	0	1.44763251800835
GAPDHP28	0	0
GAPDHP29	0	0
GAPDHP31	0	0
GAPDHP32	0	4.4586753755722
GAPDHP33	0	7.29853857994485
GAPDHP34	0	0
GAPDHP35	1.51362986654957	1.52695223706666
GAPDHP36	0	0
GAPDHP37	0	0
GAPDHP38	0	0
GAPDHP39	0	0
GAPDHP40	0	0
GAPDHP41	0	0
GAPDHP42	0	0
GAPDHP44	0	0
GAPDHP45	0	0
GAPDHP46	0	0
GAPDHP47	0	0
GAPDHP48	0	0
GAPDHP49	0	0
GAPDHP50	0	0
GAPDHP51	0	0
GAPDHP52	1.5806078961416	0
GAPDHP53	0	0
GAPDHP54	0	0
GAPDHP55	0	0
GAPDHP56	0	0
GAPDHP57	0	0
GAPDHP58	0	0
GAPDHP59	0	0
GAPDHP60	0	0
GAPDHP61	0	0
GAPDHP62	3.11469143511719	2.66102220397782
GAPDHP63	0	0
GAPDHP64	0	0
GAPDHP65	0	0
GAPDHP66	0	0
GAPDHP67	0	0
GAPDHP68	0	0
GAPDHP69	0	0
GAPDHP70	0	0
GAPDHP71	0	0
GAPDHP72	0	1.71574155397961
GAPDHP73	0	0
GAPDHP74	0	0
GAPDHP75	0	0
GAPDHP76	0	0
GAPDHS	0	0
GAPLINC	4.84504113194589	10.932990214567
GAPT	0	0
GAPVD1	135.748350968407	196.792928132558
GAR1	435.852574096274	470.801334857151
GAREM1	9.1756995189885	275.489428994593
GAREM2	309.514888082651	152.893084668527
GARNL3	81.8664824314245	72.4401723148688
GARS	4688.30264513746	5750.97284025222
GARS-DT	225.332317784099	325.451284846367
GARSP1	0	0
GART	2517.3940732847	2808.55964484755
GAS1	0	4.94900159660353
GAS1RR	0.288307683770207	0
GAS2	5.05073999668486	11.8882763553162
GAS2L1	148.080094754548	189.695547561902
GAS2L1P1	0	0
GAS2L1P2	0	0
GAS2L2	0.489396724610132	0.493851965391202
GAS2L3	356.228112445465	582.61328479986
GAS5	3159.17526729259	4576.98649208712
GAS5-AS1	18.9652416388534	0
GAS6	860.16344687287	1201.46708601636
GAS6-AS1	5.20774517536416	16.1170731986247
