Name	DRR068893	DRR068894	DRR068895	DRR095105	DRR095106	DRR095107	DRR095108	DRR095109	DRR095110	DRR095111	DRR095112	DRR095113	DRR095114	DRR095115	DRR095116
KWMTBOMO08048	25.597601	24.469799	22.292726	1.366661	0.845852	0.992860	1.204063	1.245620	1.387726	5.449133	7.200281	4.858449	0.144480	0.287861	0.285168
KWMTBOMO08049	19.388564	19.815085	18.654372	1.493338	1.805678	2.057168	1.666017	1.268219	1.213671	7.963252	7.241668	7.562387	4.702781	3.655991	3.687666
KWMTBOMO08050	3.985330	4.006388	3.202452	0.477593	0.368897	0.686990	0.526282	0.749322	0.746983	2.484946	3.303337	2.382633	0.608638	1.213123	0.515051
KWMTBOMO08051	23.184484	21.722424	18.540660	0.240285	1.617980	0.000000	8.237703	6.416545	6.851592	1.919638	2.807659	2.232037	0.902362	0.997828	0.790767
KWMTBOMO08052	162.769413	156.820265	162.262773	0.000000	0.000000	0.079551	0.113988	0.076295	0.228154	0.135165	0.000000	0.184030	0.000000	0.000000	0.098970
KWMTBOMO08053	981.367280	976.024542	1025.834401	0.000000	0.707148	0.280938	0.801263	0.401480	0.666888	0.000000	0.817940	0.487690	0.263569	0.000000	0.519805
KWMTBOMO08054	0.193814	0.143980	0.072431	0.000000	0.000000	0.000000	0.268121	0.143756	0.214965	9.357619	8.158762	8.194211	0.000000	0.000000	0.140014
KWMTBOMO08055	32.899240	35.160541	35.700294	2.162487	1.917078	2.194527	1.716832	1.368524	1.581337	8.200993	7.882377	7.833330	3.743236	4.281603	4.564777
KWMTBOMO08056	91.587956	90.717354	96.244767	68.662521	74.647415	75.352824	19.726632	20.255159	19.781536	296.489552	297.521518	308.438472	144.386412	152.450723	143.655484
KWMTBOMO08057	0.163868	0.155352	0.000000	0.431792	0.000000	0.000000	0.000000	0.123631	0.101436	0.973344	0.461941	0.221543	0.000000	0.000000	0.000000
KWMTBOMO08058	0.800148	0.432410	1.675226	0.000000	1.518583	0.979675	4.196121	1.170338	2.077884	1.429736	1.308852	0.000000	0.000000	0.000000	0.929296
KWMTBOMO08059	0.088067	0.305309	0.197435	0.050493	0.136556	0.000000	0.146238	0.098019	0.130288	1.091532	0.670443	0.862233	0.193384	0.128502	0.084868
KWMTBOMO08060	16.507894	19.326671	24.408626	0.432400	0.000000	0.288288	0.407212	0.812533	0.000000	11.335374	7.031073	7.984097	2.126538	2.817644	2.790894
KWMTBOMO08061	41.300903	26.286585	71.129365	0.000000	0.000000	2.206676	3.239364	0.000000	0.000000	23.178197	18.469470	13.084135	8.165964	2.709415	5.363688
KWMTBOMO08062	0.934135	0.751775	0.349238	0.401793	0.316823	0.359627	0.387444	0.389407	0.043132	2.591350	2.248675	1.818905	2.475170	2.551811	1.910017
KWMTBOMO08063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084550	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08064	1455.862934	1464.854333	1476.279456	1187.929277	1189.263072	1168.171209	468.634124	465.204096	484.142122	2637.100409	2729.470742	2694.104603	3194.765281	3273.728358	3261.707866
KWMTBOMO08065	8.819858	11.457006	12.150859	0.830632	1.120402	0.778963	0.954248	0.531731	1.059959	4.734779	5.182305	4.248557	1.676572	1.112984	1.791643
KWMTBOMO08066	9.351399	7.101758	9.885611	1.077454	1.689084	0.719050	0.678912	1.130536	2.478242	6.960613	11.980698	7.751307	2.220970	0.883333	1.749820
KWMTBOMO08067	34.195747	32.453833	32.176401	6.122882	6.347442	8.305743	4.868001	4.884329	6.204966	42.731537	46.373726	43.303309	74.004655	72.447695	78.101951
KWMTBOMO08068	0.011406	0.000000	0.017024	0.052282	0.097288	0.114197	0.000000	0.008487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08069	0.101505	0.000000	0.000000	0.000000	0.000000	0.155860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073454	0.000000	0.089403	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08074	0.000000	0.000000	0.000000	0.000000	0.096774	0.000000	0.000000	0.092026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08076	0.000000	0.116181	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08077	0.058778	0.058220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052320	0.000000	0.000000	0.000000
KWMTBOMO08078	0.108422	0.355342	0.864279	0.000000	0.069921	0.120203	0.000000	0.000000	0.000000	29.419444	29.053838	26.875035	0.000000	0.000000	0.042491
KWMTBOMO08079	1.704587	0.000000	0.000000	0.594206	0.547992	0.000000	0.000000	0.000000	0.000000	1.962651	0.980273	0.605401	0.000000	0.930870	6.111447
KWMTBOMO08080	0.000000	0.000000	0.000000	0.143425	0.000000	0.000000	0.137561	0.092456	0.000000	0.000000	0.000000	0.111411	0.000000	0.000000	0.000000
KWMTBOMO08081	0.000000	0.099407	0.150342	0.000000	0.155567	0.000000	0.110717	0.074111	0.073874	0.393738	0.000000	0.357425	0.146133	0.000000	0.000000
KWMTBOMO08082	0.155321	0.102564	0.077404	0.000000	0.080276	0.159463	0.114574	0.076781	0.000000	0.202707	0.649214	0.645169	0.000000	0.000000	0.000000
KWMTBOMO08083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08084	2.708479	1.788505	2.741075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08085	285.167607	256.373301	204.198827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.221470	0.000000
KWMTBOMO08086	0.141642	0.140295	0.212533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.742041	0.000000	0.139641	0.000000	0.000000	0.000000
KWMTBOMO08087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08088	6.519132	9.935236	5.875961	2.564698	1.769044	1.878266	1.202937	2.774370	1.193096	10.677316	7.732306	5.810622	3.112683	3.096734	1.534654
KWMTBOMO08089	0.366615	0.279375	0.516065	0.149964	0.039216	0.038599	0.234600	0.181034	0.283406	0.673058	0.457363	0.718329	0.000000	0.102525	0.142106
KWMTBOMO08090	0.054320	0.000000	0.141978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069096
KWMTBOMO08091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08093	3.221729	2.815690	3.703811	0.217940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169833	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08095	0.000000	0.000000	1.754342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08096	0.053611	0.000000	0.080156	0.061495	0.041561	0.041363	0.000000	0.000000	0.000000	0.069976	0.048018	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08097	83.174801	69.289064	77.476330	11.895807	5.800338	6.478824	15.305474	15.531253	14.801158	169.092718	163.959579	176.396348	15.723298	14.742912	20.600775
KWMTBOMO08098	115.447454	105.311498	122.007107	10.401369	8.745833	13.895068	27.795935	30.213740	21.736745	303.277792	332.575552	350.693957	6.398860	12.741419	12.616347
KWMTBOMO08099	37.539499	37.964144	33.791351	4.271401	3.669277	4.338542	7.207566	6.319970	7.377260	23.599801	21.515289	22.986309	21.805462	22.862829	21.570342
KWMTBOMO08100	901.040809	885.485397	888.854298	582.183700	573.483960	570.540894	572.445018	568.191945	566.679445	1747.146223	1794.226493	1775.033341	723.606973	732.390561	724.752880
KWMTBOMO08101	18.972476	18.086930	18.021966	1.924988	1.380166	2.075790	0.619124	0.377195	0.413625	1.526737	1.457848	1.720411	1.339421	1.582180	1.518415
KWMTBOMO08102	8.209465	5.676661	5.115982	1.068028	0.720130	1.192075	1.021609	1.252082	0.794145	4.262496	5.413232	3.724063	3.588309	3.423968	2.654497
KWMTBOMO08103	0.725130	0.215472	1.193519	0.083194	0.056209	0.167484	0.400661	0.375717	0.481546	0.663022	1.234180	1.291024	0.000000	0.000000	0.000000
KWMTBOMO08104	637.960329	633.862175	633.923909	0.000000	0.240004	0.047675	0.068471	0.321120	0.320116	0.000000	0.221855	0.330706	0.271470	0.360716	0.714690
KWMTBOMO08105	89.313419	92.878226	86.519129	6.016038	5.103058	5.366592	21.032309	19.013552	17.393974	68.900667	69.622058	76.431486	48.339524	52.099602	49.039690
KWMTBOMO08106	194.446718	191.360140	189.693438	60.839177	66.413444	57.718778	60.206866	72.323283	68.269647	311.812026	324.209883	318.843024	107.246117	113.805664	95.345367
KWMTBOMO08107	16.645776	15.539979	15.760759	0.329417	0.593166	0.441856	0.527833	0.636042	0.493125	1.751124	2.828417	3.066223	0.696785	1.203211	1.008578
KWMTBOMO08108	7.330170	6.606425	5.038110	1.136337	1.279793	1.169422	1.314097	1.760680	1.511391	14.573844	15.143330	12.932590	1.832925	1.858597	1.142829
KWMTBOMO08109	86.332937	76.463940	83.033709	0.000000	0.063792	0.000000	0.090893	0.000000	0.000000	0.215091	0.147458	0.293072	0.000000	0.000000	0.078990
KWMTBOMO08110	71.653975	91.050028	69.293081	10.202043	12.211339	9.220927	21.199610	20.842708	23.925192	90.840581	75.575251	75.113531	57.512881	58.557348	51.027553
KWMTBOMO08111	4.558742	4.833419	6.242723	0.000000	0.049774	0.000000	0.070990	0.095120	0.047411	1.006077	1.035248	0.914479	0.000000	0.000000	0.123486
KWMTBOMO08112	2831.426488	2854.334805	2704.361993	0.520724	0.698598	2.081970	0.489221	0.649863	0.323726	0.000000	0.403019	0.800804	0.000000	2.952023	1.671062
KWMTBOMO08113	10.066389	8.308864	9.677634	0.000000	0.000000	0.000000	0.000000	0.095068	0.000000	0.168974	0.000000	0.114924	0.000000	0.000000	0.000000
KWMTBOMO08114	2.666093	2.127278	2.548875	0.169939	0.172219	0.285085	0.490991	0.164431	0.327827	1.838096	1.194149	2.175598	0.432415	0.359064	0.497990
KWMTBOMO08115	0.424566	0.571963	0.440842	0.000000	0.000000	0.000000	0.000000	0.209372	0.000000	0.000000	0.657415	0.257435	0.000000	0.150545	0.118928
KWMTBOMO08116	77.485746	72.881511	76.359930	4.872997	3.770680	3.112125	1.590289	2.181337	2.528482	50.553227	50.384828	55.803097	10.706330	10.702083	11.523956
KWMTBOMO08117	0.792960	1.335221	1.780257	0.000000	0.122929	0.244190	0.000000	0.469284	0.116951	2.382955	2.344192	2.894277	0.000000	0.000000	0.000000
KWMTBOMO08118	0.150045	0.308674	0.241186	0.013227	0.008950	0.017779	0.012803	0.025764	0.017124	0.090227	0.124021	0.174607	0.000000	0.000000	0.000000
KWMTBOMO08119	0.000000	0.000000	0.000000	0.000000	0.156458	0.000000	0.000000	0.000000	0.000000	0.000000	0.310929	0.000000	0.477228	0.207691	0.000000
KWMTBOMO08120	0.000000	0.295514	0.000000	0.200692	0.187057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069461	0.000000
KWMTBOMO08121	0.000000	0.104925	0.205977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151991	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08122	0.286222	0.099104	0.000000	0.000000	0.000000	0.076466	0.000000	0.000000	0.000000	0.000000	0.307126	0.299531	0.000000	0.000000	0.100724
KWMTBOMO08123	0.116170	0.000000	0.000000	0.048761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.082140	0.000000	0.000000	0.000000
KWMTBOMO08124	0.030539	0.051802	0.038993	0.051715	0.040439	0.000000	0.000000	0.038678	0.019279	0.068077	0.023360	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.351643	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08126	0.159882	0.633452	0.480158	0.183754	0.123883	0.123042	44.275106	46.036447	44.713241	300.079125	314.768878	297.700897	0.231376	0.460736	0.608551
KWMTBOMO08127	34.953062	36.582501	35.802717	8.963597	7.674675	7.981299	1.926064	2.663441	2.055387	15.399199	18.374297	16.599042	0.000000	0.562378	0.334269
KWMTBOMO08128	2.710092	2.640348	2.656069	0.713227	0.964444	0.615795	0.295085	0.329643	0.427209	1.680958	1.273307	1.344468	0.000000	0.043216	0.042812
KWMTBOMO08129	0.000000	0.285775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.270556
KWMTBOMO08130	52.213595	53.557038	51.318675	7.831275	7.892660	5.701692	10.095244	6.724774	7.594036	88.875239	88.652988	96.865156	89.395661	89.619506	83.848927
KWMTBOMO08131	1.008801	0.582880	0.711521	0.000000	0.043455	0.000000	0.000000	0.000000	0.000000	0.474957	0.250949	0.349146	0.000000	0.027305	0.000000
KWMTBOMO08132	0.094111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08133	8.021204	7.844376	7.605291	0.815886	0.629533	0.703419	5.488121	6.747243	5.903677	15.801565	16.283844	14.825781	2.217355	3.730545	4.279164
KWMTBOMO08134	1.570820	1.867087	1.689486	0.180079	0.097435	0.241936	0.174027	0.140017	0.255909	1.433816	1.547430	2.069058	0.046046	0.030601	0.000000
KWMTBOMO08135	50.296003	49.672484	50.613420	141.243143	138.700845	138.515727	0.054303	0.181969	0.253965	0.448225	0.175797	0.393080	0.071798	0.143121	0.330829
KWMTBOMO08136	27.783696	30.747239	28.372119	0.000000	0.465265	0.330077	0.094685	0.317008	0.442407	0.224145	0.307292	0.534398	0.875240	1.328803	1.810017
KWMTBOMO08137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08138	5.056505	5.787510	5.725873	1.419187	1.480385	1.556829	2.105780	2.486737	2.974507	6.762904	5.839668	8.504434	0.163426	0.217046	0.107507
KWMTBOMO08139	64.274067	68.842024	76.901616	0.375965	0.757614	1.003371	0.354986	0.472735	0.471031	0.857148	0.291508	1.737742	0.928685	0.923271	0.609655
KWMTBOMO08140	82.210429	80.778964	83.884212	3.690968	3.664921	2.932270	3.920037	3.550147	4.072304	16.463167	15.116283	14.963506	3.549277	3.696272	2.840991
KWMTBOMO08141	0.064524	0.000000	0.000000	0.000000	0.100057	0.000000	0.178703	0.287552	0.262778	0.000000	0.000000	0.028713	0.000000	0.000000	0.000000
KWMTBOMO08142	39.498705	40.660186	44.026623	3.727631	3.170127	3.582920	9.933049	8.303051	7.861988	9.976665	8.848042	10.299843	2.045395	2.579945	2.555767
KWMTBOMO08143	25.432452	26.481100	23.565342	1.849989	1.634942	2.388016	10.014476	10.937475	9.757978	11.176534	10.279099	9.110663	9.699612	10.358870	8.531822
KWMTBOMO08144	3.327044	3.181034	3.657221	0.926900	0.913665	1.138784	1.843922	1.957873	1.934757	2.168438	1.986257	2.302913	0.101672	0.045049	0.111572
KWMTBOMO08145	22.320227	21.542567	22.551007	6.385331	6.641328	5.680131	4.424484	4.695152	3.730391	11.115799	13.639975	12.792574	3.342968	3.008013	2.658996
KWMTBOMO08146	2.610395	2.639689	3.405822	1.465147	1.295253	0.973641	1.250620	1.712886	1.451998	3.856340	2.942991	4.135369	0.790891	1.051032	1.041217
KWMTBOMO08147	18.600971	20.761590	20.826612	13.236452	18.717208	14.209769	26.425126	24.311690	22.093928	18.542270	18.657009	17.674783	4.831584	5.613322	5.428299
KWMTBOMO08148	7.372192	6.381157	6.358676	0.685716	0.772276	0.613630	0.587377	0.786985	0.735487	4.770233	4.997403	4.847973	0.388077	0.193363	0.255408
KWMTBOMO08149	0.464726	1.121700	0.608094	0.533035	0.180134	0.536736	1.349281	1.889473	1.313467	3.087078	2.378069	2.109851	0.424626	0.620668	0.558970
KWMTBOMO08150	0.000000	0.178370	0.640223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08151	2.407194	2.861189	2.757826	2.254061	2.861698	2.193506	1.821380	1.786739	1.603096	6.960461	7.365974	7.034487	0.117507	0.156172	0.348104
KWMTBOMO08152	0.225052	0.371544	0.112260	0.000000	0.000000	0.057755	0.082892	0.166547	0.166022	0.391995	0.134405	0.200344	0.109494	0.072736	0.072056
KWMTBOMO08153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.539302	9.002726	8.484370	0.000000	0.000000	0.098774	0.000000	0.000000	0.000000
KWMTBOMO08155	0.316777	0.313768	0.789360	0.000000	0.000000	0.040653	0.116829	0.274018	0.273166	0.000000	0.047288	0.093988	0.077224	0.051310	0.050831
KWMTBOMO08156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08158	64.790413	71.018674	71.349832	0.205980	0.139107	0.345409	0.000000	0.000000	0.132231	0.234601	0.241186	0.079892	0.000000	0.260621	0.172122
KWMTBOMO08159	39.249665	41.338955	42.958057	0.075042	0.152130	0.050366	0.000000	0.000000	0.048298	0.256266	0.058597	0.116462	0.000000	0.126981	0.000000
KWMTBOMO08160	9.410605	9.825669	9.884620	0.116732	0.078972	0.015687	0.000000	0.045434	0.015098	0.026549	0.018240	0.018127	0.000000	0.000000	0.000000
KWMTBOMO08161	1.901104	2.039958	1.665140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141966	0.141074	0.000000	0.000000	0.000000
KWMTBOMO08162	2.738345	1.627384	1.805575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098144	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08163	0.414933	1.233183	0.628377	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08164	8.921858	8.915973	7.869155	1.919527	1.975879	1.778492	1.143879	1.296408	1.351058	2.914331	3.568095	3.333045	0.232436	0.231597	0.152954
KWMTBOMO08165	5.923481	7.077919	5.691964	0.862568	0.911181	0.796401	0.676430	0.836973	0.660549	5.091385	4.757963	3.933309	0.000000	0.182866	0.317026
KWMTBOMO08166	5.264025	4.390561	2.925163	0.000000	0.214527	0.000000	0.302287	0.201505	0.200797	15.652435	16.861129	21.434204	0.000000	0.262653	0.260146
KWMTBOMO08167	7.696201	8.731862	8.398106	0.803813	1.192790	0.969298	2.309478	2.059251	1.128875	19.058814	22.694190	19.436941	6.290364	6.735493	6.939268
KWMTBOMO08168	807.164796	808.031328	836.612610	0.480177	0.389201	0.515414	0.184834	0.185658	0.801974	1.093646	1.124584	1.564572	0.000000	0.729613	0.722790
KWMTBOMO08169	0.000000	0.000000	0.000000	0.185798	0.000000	0.062327	0.000000	0.000000	0.000000	0.000000	0.000000	0.144145	0.000000	0.000000	0.000000
KWMTBOMO08170	0.527855	0.392127	0.395865	0.151586	0.000000	0.000000	0.145271	0.194335	0.096850	0.345540	0.236477	0.000000	0.191507	0.381444	0.377872
KWMTBOMO08171	0.480680	0.870011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08172	0.024767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018351	0.000000	0.000000	0.000000	0.000000	0.012071	0.000000
KWMTBOMO08173	0.000000	0.000000	0.000000	0.535724	0.000000	0.584394	0.369821	0.000000	0.204100	0.000000	0.470653	1.662999	0.000000	0.271833	0.000000
KWMTBOMO08174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.324475	0.319327	0.000000	0.000000	0.000000
KWMTBOMO08175	0.295863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08176	0.182332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.326230	0.000000	0.000000	0.128995	0.000000
KWMTBOMO08177	0.281529	0.000000	0.000000	0.000000	0.000000	0.216517	0.000000	0.000000	0.000000	1.109653	0.000000	0.753284	0.000000	0.000000	0.000000
KWMTBOMO08178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08179	20.927437	18.289625	15.432068	1.652113	2.860877	1.578595	1.573778	1.801420	1.346491	11.851353	11.767402	15.713174	8.275997	7.648279	6.022326
KWMTBOMO08180	0.051467	0.152935	0.153890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08181	0.000000	0.094756	0.000000	0.000000	0.000000	0.000000	8.128631	9.187276	8.171792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO08182	0.267143	0.000000	0.000000	0.000000	0.000000	0.000000	166.821898	164.549396	171.376038	0.116396	0.079777	0.000000	0.000000	0.086212	0.000000
